27,13308,29042,47617,5872,13226,90156,19424,50661,103159,51018,13131,28108,78015,42566,33583,71376,51364,113700,9008,88410,6626,50286,31946,37704,3799,40754,42884,69454,35402,89217,88337,40272,28413,24904,12397,89872,66505,35733,91205,86462,83944,10750,52423,9487,113996,58865,60692,1246,95146,12332
28,5872,796,90156,19928,80564,13131,113046,92113,4394,71613,73066,112859,96279,50520,110804,51166,80307,23102,41439,110102,1734,6626,37400,51342,81723,109550,2999,111916,5823,1158,39800,88337,1894,53195,112556,6662,26950,35402,27045,109949,25097,112042,71955,49415,49196,100925,93527,69662,110182,14731
34,57014,60501,14716,38978,98678,49616,56239,68882,49231,91331,57675,85497,89018,50322,2648,13301,69871,278,13903,22804,38997,40638,30800,69453,20917,71519,36518,22380,22085,17561,90414,6496,23213,110171,89609,18173,45971,15579,85954,41153,29077,17849,17830,90553,56504,27903,107138,65219,87428,86916
35,112351,113203,114929,8337,116123,114204,82039,63965,116598,112107,117039,116130,115141,115755,36054,114740,113935,74912,113247,30691,97863,86467,112903,113882,110765,111715,48455,92016,43068,114744,10861,115865,47112,110737,116043,117070,40242,111922,110464,37579,113809,34792,53756,46670,115792,27469,84932,71264,35433,116697
36,109589,45621,51505,100703,99817,89413,109576,114784,105501,93681,95319,105962,103417,80765,108507,79511,96593,100813,113775,109583,28512,103207,107142,109597,18235,111222,109813,714,109585,105391,29569,103113,77913,98353,77915,14062,105822,85730,110465,98489,103834,104478,103126,103122,91498,94774,113522,108480,94779,105505
39,31100,24593,1006,1877,3115,61117,97748,56578,8473,84103,19271,8921,73459,114364,71548,88810,8746,82044,63279,25799,105154,10588,61063,98713,12662,62081,71738,111069,100014,39840,108686,60544,24703,21160,16218,59212,81932,8380,38318,35140,44617,7260,7154,102037,11220,25267,46925,61698,12212,61275
44,25356,25454,88371,77047,25339,25178,110172,25197,63007,99141,95536,26714,115298,38051,103771,17437,25306,89798,109920,66181,66832,89255,46403,75830,80066,110318,46377,1667,25385,74001,67536,32142,25525,93418,53276,43097,80333,59311,70414,53300,28156,78709,3652,69612,43707,44722,11328,88701,41604,67275
45,16391,1562,2306,102105,77844,21268,7526,39016,5253,3832,6174,4230,12644,1969,16676,133,12754,480,26612,472,65949,49787,41430,25908,3893,25445,23555,19916,2248,1500,34589,71850,13760,70361,22468,74970,11533,81796,86945,9547,49888,20209,70472,83278,4340,37912,1973,8314,27289,2420
47,4230,112900,91164,83861,104711,6700,40814,27438,114434,31531,73761,101393,45355,6950,13302,35452,17417,14437,14552,21426,24560,51231,14547,38557,58513,46210,10914,14546,14239,32712,5253,4999,33056,13306,30778,1374,11197,7636,10179,51524,71637,12845,11452,14616,59996,91058,59065,40903,25313,24471
49,78983,94748,18997,89779,57480,53995,77483,73804,3843,48418,97642,65675,74094,98886,83545,85603,64650,22651,71781,7935,14117,90708,23649,5414,46660,106835,66945,22040,86009,112853,7235,38656,24147,95366,29999,106441,117070,33422,115323,62084,42065,68557,47673,98245,108685,23612,57576,22317,59165,13662
55,95867,87011,100940,59795,53403,60374,69312,85459,56455,4445,15144,4159,37819,33547,77831,81926,40626,91634,33921,17310,35913,101350,36708,47295,9482,40981,16652,18472,7259,54384,12556,22046,46851,31783,86054,80618,14626,32066,81218,35878,38293,35884,73810,21532,48827,35513,7919,29883,3506,4154
57,69717,35152,78914,46342,14067,57124,19585,25990,24689,47382,1714,10716,15064,25837,25959,21631,64508,159,54166,77970,73676,73446,34289,61252,28463,20603,50342,18113,84925,41613,37678,456,37781,61702,77683,3318,12769,18076,9125,47622,81427,50831,56466,65929,22083,19442,67705,26315,12467,55524
59,27337,111114,55349,52131,10044,111225,69720,114108,109635,87526,114055,5984,31776,110744,13845,40027,32023,82529,110457,27742,48722,23226,26296,30778,97556,109233,14239,52697,97416,75835,88058,51524,28943,10414,97361,30746,50724,79868,16520,37885,24446,19326,52081,23830,100058,31191,96179,110891,54102,113658
61,77578,11496,65626,25577,9705,86808,18908,9152,82804,7605,17577,82091,41493,40423,23789,61971,30642,6337,9710,89968,4166,16139,13547,59609,27431,60004,74337,10885,49484,50314,57200,22305,81521,60164,86977,67097,71594,114681,87067,78216,54933,20776,14657,70000,59460,70346,22357,66359,104294,114125
66,85661,42985,51182,76806,36071,53845,63028,110172,88701,37665,20115,46491,22404,28063,25339,45578,80679,60349,50506,103204,72872,27944,63321,65476,43440,36857,70088,44111,87016,78868,85158,36902,70705,73604,50614,87222,32157,69398,43211,3782,72970,73287,25399,77144,89524,35791,45386,45278,87139,86734
68,36805,111622,10042,54670,93252,74090,81023,8280,36181,80816,52639,82479,66522,111242,34255,32370,53508,34879,80686,93081,100229,111808,4347,38610,9575,92187,69930,104880,37857,33223,103730,46322,116272,114592,20638,74152,49039,53926,82866,105902,95379,30827,44926,113969,28217,112852,58572,63439,51311,4928
70,7153,5911,2202,35081,8772,64626,30864,11734,10072,10081,81338,71523,32216,51269,61755,70921,7155,82240,7546,34281,7883,75260,14713,27181,19511,61723,9980,69749,110609,70402,87287,242,34034,67295,3283,10844,929,8819,23951,29728,5206,83296,108704,639,1479,57825,32390,78002,39675,9645
71,99147,59883,79348,78601,43627,67663,28506,10983,61773,52271,26892,30841,102924,57390,20255,109100,114940,102824,76074,72781,90114,108125,57495,57599,73384,84812,71809,54831,112600,3251,8550,34418,51822,74257,73658,30815,61747,8290,81302,104658,50034,67051,106608,96275,14861,75556,79451,107294,29773,75167
80,48709,75394,86247,80447,100606,50657,2194,101074,12344,46574,39572,11998,100936,5146,64548,56878,27932,98669,9760,7762,51643,78724,70126,12451,24354,17060,5180,71040,78142,68351,9770,79104,6393,11482,109486,49357,5138,27749,60905,79686,61361,38741,8102,49264,16412,32441,11787,6916,25106,46137
81,4999,2248,22430,105304,104777,3852,20209,24252,2415,10092,100454,13187,2468,14552,1641,13370,8522,4340,6568,105796,92187,44926,50226,26801,49546,97419,102105,11358,10715,21022,18955,102784,75816,24959,5543,6157,2373,37743,93550,62465,111305,21419,110681,54470,66042,1604,5377,40588,33397,68844
82,1609,64127,54319,91694,62680,99358,84062,61958,53579,48981,84369,49133,50423,57216,91813,68428,73335,89787,95038,61627,70758,27974,97042,56716,8750,100521,111903,27978,63006,45873,73550,47271,16581,112527,80179,16408,66077,63066,57946,80235,42833,107835,79814,23638,41421,52459,29002,71873,36087,92495
88,84608,105306,35208,42550,100873,41859,3542,26059,17643,104720,32454,53944,90259,57133,85435,24270,21062,37117,39027,60610,101592,5730,58478,72746,22510,98035,96141,42163,62396,81994,36823,48696,14606,10959,24059,26299,20668,40037,45939,39657,37351,113390,32527,109130,25881,4247,93950,19257,106897,1299
89,89194,36028,14576,17484,18000,43724,66420,88215,79852,66027,87677,38003,12981,8798,17282,77085,61128,56948,57124,99754,23911,26087,9857,65898,79473,1863,83118,12263,77458,76707,33572,99989,93726,67622,36867,11994,38308,74540,24781,74926,66464,109313,20200,76564,28868,80816,12240,32003,11702,6169
90,65393,4340,7882,114330,99225,67156,59038,64927,20590,21476,15974,2611,80217,11170,4230,21504,90006,110828,35264,35531,36073,835,36566,34914,71928,15000,10450,74823,6568,70650,14753,110904,108651,64829,7939,45821,33354,90481,3422,62601,51182,3451,93472,45792,38752,104899,22825,67242,20917,47514
91,56995,18932,81149,794,98597,51469,22561,48969,6295,19682,2954,44561,11191,46841,54447,102702,29671,80736,66027,24167,58878,71497,40443,10593,29740,50076,95762,21990,7589,58742,59460,29830,12976,30487,1621,21574,12413,16026,56569,93446,45823,24010,61859,107747,40899,56191,40296,14702,29813,71540
92,13821,100454,24982,84163,96668,58391,33119,65678,104464,35298,65711,100916,50233,82002,95559,29607,69523,16763,74871,27694,105996,35167,11691,32479,105245,37819,64405,78554,10840,101310,15792,69256,63916,38574,61531,37871,30999,48222,54304,54575,82590,65846,8825,20652,36370,35232,73783,46446,99157,102385
93,77047,67536,66841,109193,111520,101857,69797,72397,72246,100858,77723,87285,69640,69657,25385,114700,90191,98643,72698,99141,112907,27179,70618,36956,11582,84922,101183,69754,110172,95301,64676,111531,44363,69613,73899,73269,76022,86470,20348,71458,88371,43908,74092,101152,37187,73039,67672,66883,104872,42752
99,108132,10226,42059,368,40693,3841,409,97512,67251,4380,78710,17255,6401,110988,3169,85847,62084,12711,4395,44047,11301,83459,498,6399,57403,110968,15669,13907,80129,53995,102914,76833,62692,13710,25952,3288,25263,16889,27470,18025,31910,53846,52616,35624,15075,34986,33360,26444,4330,79423
100,85669,113759,100089,38710,98603,45621,110567,100703,98797,5859,112474,90303,109576,76596,107863,43937,96594,108507,54670,108165,13337,112078,86811,109977,32551,99817,103417,30600,27269,106211,80765,106486,75583,61232,105127,27324,100794,110473,24421,96922,104485,93044,54089,11290,114874,13715,87274,65150,103297,92321
101,87107,113569,12627,82029,37170,3001,11643,49854,1736,116073,11890,28507,114380,88043,115860,93772,1921,111024,9027,64838,23583,113418,53718,112489,94726,27787,13618,115524,5453,9338,33281,39291,4381,20201,8269,106804,83778,81321,13847,114577,50360,94397,47031,72940,46415,2419,26788,58865,88568,109938
102,4300,47202,20501,5866,28413,3346,24400,87885,52971,8453,3480,20380,4862,4395,13827,50782,64650,51673,26264,88680,7875,15049,16659,64544,31770,72451,53551,112229,60234,79155,16489,17958,2972,5584,41507,23439,11695,42779,102497,34021,27690,53214,5872,42186,14911,64618,15624,10656,64563,33497
111,71553,105325,76000,38442,97202,64852,82131,106486,62371,101684,72905,27268,31489,111975,73812,9335,34466,63757,46678,67467,39939,56324,94424,45617,62689,98839,46612,34749,86975,19500,108501,90857,50517,103207,98400,44988,45500,62860,108919,38067,77915,112972,112327,54074,70042,13242,78417,51867,14158,49521
112,105562,114324,99945,109230,109516,77627,110794,57796,106847,113127,42629,106815,60309,112967,111471,78569,102022,78127,89346,32915,43722,70058,100455,68958,81872,34530,56251,48987,63714,11024,25005,13774,106055,9621,102352,87217,19515,68022,77179,26055,38246,66471,113270,34319,76143,57936,10005,49756,68386,24623
114,79185,111215,115323,115073,115121,115561,13122,13831,115354,113633,112709,113941,114013,92917,111191,91313,111829,42134,38764,97863,116868,116135,33070,81334,93180,53087,113971,117070,115920,26137,12895,61000,114893,114370,66945,11838,3154,91130,16648,116550,115308,114866,65226,112024,17834,27286,53133,9449,113935,13202
115,95128,49225,47905,63252,53668,36913,12902,25762,4149,16691,71109,29737,79907,65473,27024,58608,80339,64104,58373,98425,65618,79046,41316,77556,20075,13157,64138,112989,32466,20361,94112,71660,82268,67799,57690,79583,7732,29113,21385,64902,62402,28758,26315,92314,63365,24854,18777,38141,84793,57476
116,66162,101914,50468,64695,49358,56274,4395,22704,18561,438,39980,42059,7264,85319,3350,79043,36914,2626,20668,59550,115550,45950,47702,4994,14974,11224,7875,6025,114853,13810,58539,52993,80014,91027,24636,41201,3717,38207,13216,109106,37276,39562,56307,38903,8994,64650,72703,10771,6984,80324
122,25684,85661,25339,37775,29418,23630,24170,10990,25197,25998,88701,47555,32683,13742,77139,25353,110903,43707,39019,80227,45908,112995,79671,5514,81717,70650,90390,98696,71998,51939,33637,21474,108430,28027,26714,36071,97092,100497,13921,92023,25244,47173,67519,86206,50122,46811,71517,110706,33742,14484
123,105489,110850,110541,111502,96520,101145,111975,110935,104527,104564,5372,103675,114485,107976,110930,57761,109781,110555,108866,43830,115845,104272,52805,38024,92977,36858,103857,103424,48210,114301,106318,106378,101376,113175,98990,103637,114576,64688,103343,110132,95228,94826,114982,69547,99329,111602,108170,106702,3415,4649
124,83861,112900,17256,4967,105048,26970,60544,21258,19603,383,1208,11972,67409,21384,3778,12505,47159,91164,31646,40814,38644,50077,349,50876,57086,14239,36030,30728,4363,30778,64052,12995,86704,106743,6267,88384,4662,116644,21536,11452,37686,1518,65623,63802,100822,52081,3833,69382,80671,32712
126,92515,40653,24875,9461,96115,27741,107860,24874,1046,94298,51072,87088,109009,16078,961,31165,10777,1591,106052,4236,13302,2359,3745,52598,28617,26628,22236,20254,26906,2611,17322,77834,90931,80278,18325,34884,84065,110787,76142,114900,111539,53418,12061,14668,22829,973,78034,45198,17491,72661
127,954,6004,37882,1010,2514,39501,61343,52820,111430,3476,4598,48947,18000,4387,109728,100126,106689,59542,51169,22218,3274,93821,43170,13197,19045,36689,28828,2167,60118,41998,12511,22042,9590,27304,80774,34312,22357,77152,6173,9522,93002,49820,37710,7664,898,25425,3741,13466,19262,7421
132,116123,111774,115561,113504,113633,115755,116697,116598,114740,113203,112351,112709,115792,113882,111715,109632,115905,115865,91564,114896,111170,110464,5039,112104,105276,85708,111576,97863,114077,114893,114744,9045,113941,53451,112903,15616,114539,50126,40083,116106,60612,25513,97001,116130,79221,113285,79665,87381,15337,110598
133,75059,115550,99835,103890,105101,100489,113505,28352,13147,113501,6634,11331,39780,5966,104867,27366,44138,50139,7947,5221,39062,31628,11203,33276,52168,20408,35073,50766,68552,53962,4673,98443,94144,102386,2977,54429,8832,103572,8863,54931,2298,62503,13400,89175,115407,17643,78061,107969,20254,36552
134,4340,591,6731,10941,7511,3671,96825,32959,3081,43724,15749,75928,77983,157,61019,60146,85912,63644,14114,62543,4072,41359,40976,10550,63548,71523,36672,1857,7981,97727,32603,109042,36181,48670,7882,4830,8390,8772,73980,78198,64215,98904,66806,25882,61045,23835,63018,109632,18695,27402
135,80736,95722,63593,58498,49467,61471,82385,52268,53014,26508,81694,81421,52399,36174,43363,70945,8246,72436,19930,80594,3109,20462,79837,96852,26710,26804,93479,29987,57725,48440,73831,70458,21214,3407,55626,64151,6387,86602,32450,30994,30547,67294,109772,97678,18093,24344,93521,37759,16003,4089
137,4476,19275,11997,8111,25362,24641,115727,28628,112496,31438,9875,6195,9776,8517,74574,104238,42913,5514,16528,10526,19100,10245,22262,36874,25876,46493,25717,24184,17629,70053,87782,34827,31637,3033,100444,87254,50654,12629,62836,39039,8092,43686,15598,42651,15800,42963,2420,1414,8047,85660
138,87398,98678,56312,74693,109230,114324,69051,105422,5110,115799,97898,99945,105562,77179,75215,77096,48693,82967,70513,110794,40041,58987,112911,101247,112228,109941,63407,42587,25671,51905,10994,54331,4783,67488,58731,106054,62412,114634,28238,112967,8100,18112,110693,106815,107435,29516,112339,44444,84086,97110
143,88936,75746,9219,12135,22679,47569,9638,97444,48839,6388,68244,88657,106651,54882,69483,56024,98221,103930,11762,10095,86564,38859,71065,56454,47185,49757,107676,63747,29763,50267,63436,26874,77734,9163,32122,96238,65931,43301,41603,2522,73180,39057,73720,68336,21655,48736,102577,98407,33059,58247
145,95330,27832,87648,69182,69369,21724,103988,85752,56092,104412,61771,35106,79779,23394,112351,76469,70676,60047,85113,53920,96124,10731,37338,105214,74082,3836,15617,45964,87624,105572,81723,61531,77066,26579,107208,104899,102567,37371,85958,34261,10859,46216,15404,10423,6474,52118,69920,111798,101666,1753
148,71377,10856,7421,63925,55725,11841,78738,76478,3937,44712,55542,38242,25353,61015,65521,70333,22519,14643,2778,26638,81359,16489,38656,55449,34382,73424,72805,8328,26096,51963,26509,100784,5525,50390,18997,49937,72330,43541,60132,49674,58949,41869,25527,23263,39735,11672,21337,11098,30165,4557
149,14945,61274,4292,61882,63209,29713,29632,28037,113494,89129,23860,47954,1844,70015,29221,56445,52507,89152,6053,23051,4612,29293,10818,113053,19988,52394,4446,89973,43441,20583,16500,14619,26095,19524,88123,9416,110600,68493,13117,14079,30137,113535,58191,67572,42521,55815,39188,91682,42340,90439
154,23508,60313,96194,4018,94789,64416,43219,14468,91619,11793,102888,69763,69449,70856,73819,82044,71577,10728,23635,8046,42157,115045,85447,69713,16104,51405,64357,14463,53854,98107,69114,32986,73830,21452,46763,69194,86663,2020,78808,77988,54209,84007,67404,73023,68954,35233,57921,85197,37662,36341
155,110141,111774,111715,112351,85447,12442,6455,110464,115865,114204,113434,34837,112272,113809,110133,107544,115141,47224,10554,112884,76630,27522,20837,86335,27427,52016,5539,1023,81088,97026,6885,100530,117039,64284,41588,47112,29064,17833,113247,62104,30573,36842,114929,73496,64551,113192,96904,62570,11860,61519
158,95187,70054,85295,86827,107839,110462,56399,84113,66071,97256,95018,72399,99548,78184,98887,114345,90312,104318,105612,53262,101437,96461,72110,112374,90173,93592,109089,88881,44004,64226,80986,104806,105391,109582,42941,68532,97119,15750,56907,43963,100813,92658,98603,46586,64573,101862,80765,90942,83553,75663
159,57968,8123,49499,2320,3443,72718,39901,5091,7442,4271,66330,29886,70204,20971,39525,62208,50314,85947,78834,11218,67864,23775,116376,92326,34200,59836,8088,84879,75369,62156,33423,15351,23906,34232,3839,91243,44384,47803,49166,25743,65207,83598,2736,47543,68336,87933,42941,114959,15438,11759
160,76889,68704,51695,67567,25191,62861,1938,2086,35841,23883,110631,9749,1202,85149,36817,115346,37757,6618,91579,44093,113373,92065,55449,13233,28922,91239,41774,86254,115651,78767,48704,9390,65792,111211,50405,115124,28989,24817,62373,92156,629,49071,62791,18141,87589,68365,83568,31208,94388,112129
167,21536,16446,26555,5603,3810,67027,44500,31773,1609,8817,48445,99124,31732,9100,88423,60322,86433,56416,82438,70210,75311,19569,8310,79348,5315,60932,18502,60292,5785,53652,38143,76691,79340,95940,28224,24839,55252,4490,80818,77209,49234,23312,51936,67177,69469,83656,82949,4203,3364,67382
169,88310,77672,4295,81881,101830,106190,16536,96611,50998,73927,55433,67765,34463,54331,7192,69152,35602,90444,96788,55211,18065,8120,13847,10294,53821,32158,78288,74161,29119,6497,12889,5638,71595,67682,19584,72246,75728,38995,13643,4827,50615,7854,50379,55698,13078,5586,91392,17236,50449,12325
170,69612,77047,77723,67536,76562,75493,4979,76022,25385,41337,11869,6992,93509,25525,87481,68656,102473,59879,28668,76744,66841,86471,70391,80341,67521,14245,50083,35474,38895,70367,61245,81580,37775,71283,11692,85701,32259,82118,62590,25759,12530,69594,11077,74471,24447,17539,2267,17834,75830,47431
176,31005,3654,19270,48408,6805,41260,21426,73083,12033,24256,6368,15974,51033,52458,10476,4340,102411,65393,109233,27548,21579,114168,5434,35458,21399,20208,78364,109133,59996,3669,85292,115018,70840,20379,57849,76356,85487,8149,7651,71982,25453,73244,15175,12845,62673,21279,2977,88058,46017,16013
179,18929,50189,21922,492,35605,74123,1753,81015,83102,91558,39900,84680,52748,42726,88036,14461,44846,46659,26100,37853,47742,46881,80433,82887,95993,14656,65052,34367,71750,37036,6015,5710,49620,61554,32510,5944,56228,31646,62081,81406,69182,62725,97717,79771,41355,69655,85195,109655,97560,104412
180,20333,20607,40880,21736,23491,38415,43346,22569,1604,24950,14562,1433,104711,23963,15974,8149,4340,21213,4647,7971,2420,2069,35264,1500,107010,23732,40093,23968,3192,8150,11886,113569,4471,12340,1963,4102,90604,112638,116073,60559,11768,1668,34442,1398,4207,5253,20604,109133,73761,72146
187,81790,86207,58059,63979,72619,16070,40234,8084,80882,2881,1818,48456,42524,38930,53309,30424,35480,54970,62104,69037,113264,37720,65525,42923,68627,22462,79627,62520,60156,70486,71499,22714,27159,112023,110401,6990,22294,9571,89801,28633,1709,85564,82514,90259,39680,9786,11709,99699,55445,113779
188,78292,43442,46730,56816,15182,35967,106947,85264,79053,17755,33380,75104,36551,113765,102926,66463,82288,74563,51407,87567,5394,44026,23866,49618,53695,39074,42868,52591,107089,69089,100615,2662,46331,85742,103273,38624,1854,95171,92076,86550,59271,106479,30337,77695,6930,7304,76195,78907,90457,62428
190,6973,51391,11133,24710,2094,52359,56685,50851,90883,10675,35928,3566,11734,6818,11770,30139,27044,6285,6860,7061,30767,5832,43093,105714,109878,65668,16911,48045,107655,57980,26706,38431,40432,3583,63018,76317,16881,82216,36355,32539,16490,90330,60542,60552,64637,59970,37865,43622,30129,36704
191,71978,74757,43439,13403,10909,34716,73761,116102,79533,14992,68092,91164,31044,102774,15600,92037,25211,110840,11762,113551,101393,25747,65393,72498,31772,87307,40814,57864,9719,24656,3531,97956,48918,69641,6866,65187,15358,1518,110086,12061,17929,116631,25876,27438,115742,26732,52131,2612,4483,14239
192,66388,16698,448,1686,20623,9189,90942,9023,37080,22492,6322,16677,2999,6819,69681,47361,1231,50832,91065,109859,66908,59681,50032,32698,109550,1313,28348,546,3217,12134,501,6662,14535,4950,264,17249,669,2046,70682,1300,94808,8142,18965,3403,73672,2079,105154,37786,93524,87920
193,75986,68509,19779,26117,48261,112443,77909,51039,68525,18913,20318,93947,63101,65596,82303,112129,49878,99993,93647,111215,114268,49235,67614,63342,115755,78280,95188,66669,47520,99129,27083,110997,66865,116135,95803,36039,49892,11124,39512,79741,109057,82007,19441,40330,115561,112581,32941,109632,92690,983
201,110473,110362,112186,108282,108288,61843,102306,112337,113821,22072,113326,116519,80978,13688,113853,4667,60378,5372,37248,109689,110820,107130,81011,55254,115514,53413,67469,16303,109716,113342,101504,34173,79023,58920,106568,111803,73591,62315,113224,105602,51412,87363,89826,96140,117234,81189,95372,110932,85751,73470
203,32723,103949,63494,1314,69064,21147,34500,60861,27248,45535,76390,98060,25428,76493,84117,1708,66955,82995,62920,3317,19028,39673,13672,58830,76832,77334,61111,24991,65118,36670,4526,47913,9301,7941,86135,35318,43868,62770,12691,16348,87335,44577,100134,79323,43524,4,9735,19518,79285,27305
210,107530,73689,65505,4692,84611,76980,71558,37386,57382,86282,73836,43825,32964,99627,68683,44530,112582,76578,25248,46685,74141,67448,40160,30107,39724,7488,31374,15616,95683,83624,72314,24197,18845,93226,73725,56970,99554,88739,85564,1498,82141,48425,22376,29398,7552,20564,67143,89290,4693,98832
211,68088,28010,33087,4141,25380,3438,11810,51566,68428,9922,21210,5532,53333,5523,72591,76818,1055,11748,16485,91930,77495,70148,30006,18015,30050,38486,85441,17186,18910,102910,23292,4728,33496,10393,69069,105145,87914,13659,20588,8404,41805,23155,1416,78066,93902,20692,37509,41248,113198,86213
212,49357,54694,74050,83622,46300,28817,73667,58818,46324,49172,36192,97721,4835,73838,52020,31626,13273,89213,11422,17373,21122,81754,46583,13030,82278,63533,84330,18648,42398,76784,93479,32450,43645,101535,11969,85096,19036,105127,41471,31448,68418,3889,32092,6484,14314,20230,6074,94750,9447,40661
215,376,39469,4492,6830,87728,6552,13467,47163,81106,14647,27269,16081,5572,6250,29820,22278,107943,569,332,6233,111630,108667,112049,3904,81109,6230,8127,669,18546,4248,307,103525,237,50753,69859,41896,39797,55819,20260,6322,65497,8827,5972,6465,19397,53664,245,895,57124,606
221,63487,45239,52788,6513,6269,4295,15075,41531,25790,582,4395,97512,20941,29999,12880,89679,27547,78220,3385,32498,17687,4421,79768,47808,70650,115081,17713,105309,18368,82092,965,75703,65051,8650,53915,93597,103672,30964,75838,88462,69643,13749,13603,43488,88116,36582,16889,59863,15841,67277
222,70402,71741,7156,42954,72561,23656,53645,61755,71386,55934,42916,103605,25331,21557,93204,39648,21503,21869,7546,15053,110200,6146,41487,37946,78435,70407,19118,5911,19511,36704,70560,7154,39403,115524,81338,44378,107229,20282,771,92171,30247,21345,14791,12694,43362,62571,41311,113569,9449,59651
225,80873,87603,27095,14399,1388,7547,46286,86967,63699,51540,81940,81213,14984,57776,10308,92949,18916,77656,65175,75819,84381,68856,97649,11973,54374,18492,81511,50396,34330,83438,12403,5118,50048,18595,30985,17796,25520,70860,103784,71554,45246,80048,78042,82927,22472,22512,17198,18924,19408,86937
226,97233,25511,107036,38446,29738,45857,37984,114719,63620,58620,42115,50788,114710,18745,34061,74778,37026,48544,107307,80008,19917,37877,57891,34208,63057,19518,54597,37926,98760,72121,27358,89797,86603,39535,55961,29386,109878,58988,42070,11494,44101,40275,95453,68413,102491,10511,6706,28226,80077,49156
233,112079,49034,4928,6568,5034,97727,112256,105304,93699,51996,92316,13187,20430,24923,4999,591,14187,2468,10676,80073,64275,4663,10716,109905,93540,96610,23675,6382,26801,56915,18537,4340,109610,6731,93896,45661,27910,6322,2375,32971,39982,2248,26913,23756,110681,16487,57147,58934,30106,93460
242,109616,39635,25005,104564,41728,92918,100697,79392,73720,16489,96410,13486,105371,74502,27391,79064,11765,24964,86399,68897,5345,114514,82596,5208,68423,4226,106762,6683,74115,101023,27237,70361,98854,102750,22576,8133,52626,75273,79841,12571,27452,43455,98313,100817,65929,95847,34761,36327,36655,51426
243,9370,83909,50150,794,14169,95496,46326,65687,50831,79182,102429,94652,104565,12418,5951,37767,32487,48112,54610,68982,41355,72666,38591,16977,37912,76442,8774,7455,79590,86868,18932,24835,78352,7835,19106,103801,6559,50622,21062,23759,4027,5555,5285,61707,1113,27727,107527,2954,18399,85911
